game_id,season,prediction_id,model_version,feature_version,blend_version,generated_at,feature_team_weight,feature_market_total,feature_vegas_spread,feature_away_team_elo,feature_home_team_elo,feature_pitcher_weight,feature_away_pitcher_elo,feature_home_pitcher_elo,feature_away_combined_elo,feature_home_combined_elo,feature_away_pitcher_source,feature_home_pitcher_source,feature_injury_model_source,feature_season_sample_games,feature_situational_context,feature_baseline_model_total,feature_context_weight_scale,feature_baseline_model_spread,feature_season_progress_scale,feature_away_pitcher_confidence,feature_historical_context_away,feature_historical_context_home,feature_home_pitcher_confidence,feature_injury_total_adjustment,feature_context_total_adjustment,feature_odds_market_availability,feature_context_spread_adjustment,feature_historical_context_weight,feature_injury_total_model_source,feature_injury_spread_model_source,feature_historical_context_available,feature_away_probable_pitcher_espn_id,feature_home_probable_pitcher_espn_id,feature_probable_pitcher_total_adjustment,feature_probable_pitcher_spread_adjustment,feature_away_probable_pitcher_injury_status,feature_historical_context_total_adjustment,feature_home_probable_pitcher_injury_status,feature_historical_context_spread_adjustment,feature_situational_context_total_adjustment,feature_situational_context_spread_adjustment,output_market_total,output_market_spread,output_predicted_total,output_win_probability,output_confidence_score,output_predicted_spread,output_blended_predicted_total,output_baseline_predicted_total,output_blended_predicted_spread,output_baseline_predicted_spread,actual_away_score,actual_home_score,actual_actual_total,actual_actual_spread,actual_actual_home_win,error_log_loss,error_brier_score,error_total_error,error_spread_error,error_winner_correct,error_baseline_log_loss,error_calibrated_log_loss,error_baseline_brier_score,error_win_probability_error,error_active_win_probability,error_calibrated_brier_score,error_baseline_win_probability,error_calibrated_win_probability,error_active_win_probability_source,error_baseline_win_probability_error,error_calibrated_win_probability_error,error_calibration_beats_baseline_brier,error_calibration_beats_baseline_log_loss,market_market_spread,market_market_spread_error,market_model_beats_market_spread
3917,2025,9326,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:28-05:00,0.6,,,1467,1508,0.4,1500.2,1497.2,1480.3,1503.7,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.123,""home_fatigue"":0.104,""total_adjustment"":0.05,""spread_adjustment"":0.01},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.05,""spread_adjustment"":0.01}",5.2,1,1.2,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,-0.4,-4.04,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",-0.16,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.05,0.01,,,5.2,0.543,54.3,1.2,5.2,5.2,1.2,1.2,5,6,11,1,1,0.61618613942382,0.2116,5.8,0.2,1,0.61618613942382,,0.2116,0.46,0.54,,0.54,,baseline,0.46,,,,,,
2860,2025,9327,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:28-05:00,0.6,,,1570,1427,0.4,1508.1,1490.2,1545.2,1452.3,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.149,""home_fatigue"":0.34,""total_adjustment"":0.11,""spread_adjustment"":-0.06},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.11,""spread_adjustment"":-0.06}",4.4,1,-0.3,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,0,-5.42,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",1.16,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.11,-0.06,,,4.4,0.489,51.1,-0.3,4.4,4.4,-0.3,-0.3,5,1,6,-4,0,0.67334455326377,0.2401,1.6,3.7,1,0.67334455326377,,0.2401,0.49,0.49,,0.49,,baseline,0.49,,,,,,
3434,2025,9328,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:28-05:00,0.6,,,1566,1453,0.4,1497.3,1469.2,1538.5,1459.5,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.062,""home_fatigue"":0.339,""total_adjustment"":0.09,""spread_adjustment"":-0.08},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.09,""spread_adjustment"":-0.08}",4.7,1,-1.1,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,-0.3,-4.79,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",-0.01,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.09,-0.08,,,4.7,0.461,53.9,-1.1,4.7,4.7,-1.1,-1.1,9,5,14,-4,0,0.61618613942382,0.2116,9.3,2.9,1,0.61618613942382,,0.2116,0.46,0.46,,0.46,,baseline,0.46,,,,,,
4689,2025,9329,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:28-05:00,0.6,,,1547,1558,0.4,1526.1,1508.4,1538.6,1538.2,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.008,""home_fatigue"":0.03,""total_adjustment"":0.01,""spread_adjustment"":-0.01},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.01,""spread_adjustment"":-0.01}",6.2,1,-1.3,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,-0.2,-3.75,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",-2.11,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.01,-0.01,,,6.2,0.454,54.6,-1.3,6.2,6.2,-1.3,-1.3,9,1,10,-8,0,0.59783700075562,0.2025,3.8,6.7,1,0.59783700075562,,0.2025,0.45,0.45,,0.45,,baseline,0.45,,,,,,
2861,2025,9338,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:29-05:00,0.6,,,1578,1419,0.4,1509.6,1490.3,1550.6,1447.5,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.149,""home_fatigue"":0.268,""total_adjustment"":0.09,""spread_adjustment"":-0.04},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.09,""spread_adjustment"":-0.04}",4.4,1,-0.1,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,0,-5.42,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",1.48,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.09,-0.04,,,4.4,0.496,50.4,-0.1,4.4,4.4,-0.1,-0.1,1,7,8,6,1,0.69314718055995,0.25,3.6,6.1,0,0.69314718055995,,0.25,0.5,0.5,,0.5,,baseline,0.5,,,,,,
3919,2025,9359,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:29-05:00,0.6,,,1508,1504,0.4,1501,1507.1,1505.2,1505.2,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.123,""home_fatigue"":0.3,""total_adjustment"":0.09,""spread_adjustment"":-0.05},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.09,""spread_adjustment"":-0.05}",5.1,1,1.5,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,-0.4,-4.41,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",0.74,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.09,-0.05,,,5.1,0.553,55.3,1.5,5.1,5.1,1.5,1.5,5,9,14,4,1,0.59783700075562,0.2025,8.9,2.5,1,0.59783700075562,,0.2025,0.45,0.55,,0.55,,baseline,0.45,,,,,,
3299,2025,9332,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:29-05:00,0.6,,,1538,1480,0.4,1527.2,1505.2,1533.7,1490.1,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.049,""home_fatigue"":0.044,""total_adjustment"":0.02,""spread_adjustment"":0},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.02,""spread_adjustment"":0}",5.8,1,-1.1,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,-0.2,-3.85,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",-0.94,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.02,0,,,5.8,0.461,53.9,-1.1,5.8,5.8,-1.1,-1.1,0,5,5,5,1,0.776528789499,0.2916,0.8,6.1,0,0.776528789499,,0.2916,0.54,0.46,,0.46,,baseline,0.54,,,,,,
2546,2025,9333,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:29-05:00,0.6,,,1348,1449,0.4,1473,1493.8,1398,1466.9,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.269,""home_fatigue"":0.262,""total_adjustment"":0.12,""spread_adjustment"":0},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.12,""spread_adjustment"":0}",4.4,1,2.2,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,0,-4.53,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",-0.19,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.12,0,,,4.4,0.578,57.8,2.2,4.4,4.4,2.2,2.2,1,6,7,5,1,0.54472717544167,0.1764,2.6,2.8,1,0.54472717544167,,0.1764,0.42,0.58,,0.58,,baseline,0.42,,,,,,
3169,2025,9334,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:29-05:00,0.6,,,1605,1507,0.4,1517,1506.4,1569.8,1506.8,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.19,""home_fatigue"":0.127,""total_adjustment"":0.07,""spread_adjustment"":0.02},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.07,""spread_adjustment"":0.02}",6.1,1,0.8,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,-0.1,-4.03,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",1.48,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.07,0.02,,,6.1,0.529,52.9,0.8,6.1,6.1,0.8,0.8,10,2,12,-8,0,0.75502258427803,0.2809,5.9,8.8,0,0.75502258427803,,0.2809,0.53,0.53,,0.53,,baseline,0.53,,,,,,
4833,2025,9335,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:29-05:00,0.6,,,1496,1542,0.4,1502.7,1518,1498.7,1532.4,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.101,""home_fatigue"":0.116,""total_adjustment"":0.05,""spread_adjustment"":0},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.05,""spread_adjustment"":0}",6.1,1,4.5,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,0,-3.8,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",2.9,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.05,0,,,6.1,0.655,65.5,4.5,6.1,6.1,4.5,4.5,2,3,5,1,1,0.41551544396167,0.1156,1.1,3.5,1,0.41551544396167,,0.1156,0.34,0.66,,0.66,,baseline,0.34,,,,,,
4273,2025,9336,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:29-05:00,0.6,,,1545,1501,0.4,1531.4,1509.2,1539.6,1504.3,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.038,""home_fatigue"":0.131,""total_adjustment"":0.04,""spread_adjustment"":-0.03},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.04,""spread_adjustment"":-0.03}",7.1,1,0,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,-0.2,-2.72,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",-0.04,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.04,-0.03,,,7.1,0.5,50,0,7.1,7.1,0,0,1,5,6,4,1,0.69314718055995,0.25,1.1,4,0,0.69314718055995,,0.25,0.5,0.5,,0.5,,baseline,0.5,,,,,,
4799,2025,9337,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:29-05:00,0.6,,,1371,1531,0.4,1485.9,1505.3,1417,1520.7,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.061,""home_fatigue"":0.055,""total_adjustment"":0.03,""spread_adjustment"":0},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.03,""spread_adjustment"":0}",5.8,1,1.1,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,0,-3.56,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",-2.1,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.03,0,,,5.8,0.539,53.9,1.1,5.8,5.8,1.1,1.1,0,5,5,5,1,0.61618613942382,0.2116,0.8,3.9,1,0.61618613942382,,0.2116,0.46,0.54,,0.54,,baseline,0.46,,,,,,
4099,2025,9330,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:29-05:00,0.6,,,1570,1465,0.4,1501.7,1496,1542.7,1477.4,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.134,""home_fatigue"":0.145,""total_adjustment"":0.06,""spread_adjustment"":0},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.06,""spread_adjustment"":0}",6.9,1,-0.4,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,-0.1,-2.97,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",0.26,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.06,0,,,6.9,0.486,51.4,-0.4,6.9,6.9,-0.4,-0.4,4,9,13,5,1,0.71334988787746,0.2601,6.1,5.4,0,0.71334988787746,,0.2601,0.51,0.49,,0.49,,baseline,0.51,,,,,,
4018,2025,9339,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:29-05:00,0.6,,,1561,1534,0.4,1512.8,1512.5,1541.7,1525.4,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.289,""home_fatigue"":0.224,""total_adjustment"":0.11,""spread_adjustment"":0.02},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.11,""spread_adjustment"":0.02}",6,1,2.9,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,-0.3,-3.92,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",2.51,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.11,0.02,,,6,0.602,60.2,2.9,6,6,2.9,2.9,4,5,9,1,1,0.51082562376599,0.16,3,1.9,1,0.51082562376599,,0.16,0.4,0.6,,0.6,,baseline,0.4,,,,,,
4800,2025,9340,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:29-05:00,0.6,,,1478,1437,0.4,1484.3,1505.9,1480.5,1464.6,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.061,""home_fatigue"":0.197,""total_adjustment"":0.06,""spread_adjustment"":-0.04},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.06,""spread_adjustment"":-0.04}",5.8,1,2.4,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,0,-3.63,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",1.92,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.06,-0.04,,,5.8,0.585,58.5,2.4,5.8,5.8,2.4,2.4,4,2,6,-2,0,0.89159811928378,0.3481,0.2,4.4,0,0.89159811928378,,0.3481,0.59,0.59,,0.59,,baseline,0.59,,,,,,
3918,2025,9341,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:29-05:00,0.6,,,1495,1517,0.4,1497.8,1508.4,1496.1,1513.6,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.123,""home_fatigue"":0.281,""total_adjustment"":0.09,""spread_adjustment"":-0.05},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.09,""spread_adjustment"":-0.05}",5.1,1,1.3,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,-0.4,-4.41,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",0.22,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.09,-0.05,,,5.1,0.546,54.6,1.3,5.1,5.1,1.3,1.3,7,4,11,-3,0,0.79850769621777,0.3025,5.9,4.3,0,0.79850769621777,,0.3025,0.55,0.55,,0.55,,baseline,0.55,,,,,,
3565,2025,9342,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:29-05:00,0.6,,,1513,1536,0.4,1503.6,1489,1509.2,1517.2,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.291,""home_fatigue"":0.109,""total_adjustment"":0.09,""spread_adjustment"":0.05},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.09,""spread_adjustment"":0.05}",6,1,-0.8,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,-0.2,-3.78,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",-1.74,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.09,0.05,,,6,0.471,52.9,-0.8,6,6,-0.8,-0.8,2,1,3,-1,0,0.63487827243597,0.2209,3,0.2,1,0.63487827243597,,0.2209,0.47,0.47,,0.47,,baseline,0.47,,,,,,
2708,2025,9343,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:29-05:00,0.6,,,1508,1511,0.4,1497.8,1492.3,1503.9,1503.5,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.159,""home_fatigue"":0.094,""total_adjustment"":0.06,""spread_adjustment"":0.02},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.06,""spread_adjustment"":0.02}",6,1,-0.1,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,-0.1,-3.72,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",-0.88,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.06,0.02,,,6,0.496,50.4,-0.1,6,6,-0.1,-0.1,11,3,14,-8,0,0.69314718055995,0.25,8,7.9,1,0.69314718055995,,0.25,0.5,0.5,,0.5,,baseline,0.5,,,,,,
3435,2025,9344,rules-v1,core-v3,baseline-v1,2026-04-01T20:17:29-05:00,0.6,,,1575,1444,0.4,1499.9,1471.5,1545,1455,team_recent_average,team_recent_average,mixed,162,"{""bullpen"":{""away_fatigue"":0.062,""home_fatigue"":0.34,""total_adjustment"":0.09,""spread_adjustment"":-0.08},""handedness"":{""away_edge"":0,""home_edge"":0,""total_adjustment"":0,""spread_adjustment"":0,""away_opponent_pitcher_hand"":null,""home_opponent_pitcher_hand"":null},""total_adjustment"":0.09,""spread_adjustment"":-0.08}",4.7,1,-1,1,0.75,"{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}","{""ops"":null,""whip"":null,""available"":false,""runs_per_game"":null,""sample_seasons"":0,""weighted_games"":0,""runs_allowed_per_game"":null,""run_differential_per_game"":null}",0.75,-0.3,-4.79,"{""has_h2h"":false,""bookmaker"":null,""has_totals"":false,""has_spreads"":false,""available_markets"":[]}",0.35,0,raw_player_status,persisted_team_rating,0,,,0,0,,0,,0,0.09,-0.08,,,4.7,0.464,53.6,-1,4.7,4.7,-1,-1,3,1,4,-2,0,0.61618613942382,0.2116,0.7,1,1,0.61618613942382,,0.2116,0.46,0.46,,0.46,,baseline,0.46,,,,,,
